0.12,0.67,0.48,0.5,0.74,0.58,0.63,negative
0.87,0.49,0.48,0.5,0.61,0.76,0.79,positive
0.47,0.29,0.48,0.5,0.51,0.33,0.43,negative
0.2,0.46,0.48,0.5,0.57,0.78,0.81,negative
0.41,0.51,0.48,0.5,0.53,0.75,0.78,negative
0.35,0.34,0.48,0.5,0.46,0.3,0.27,negative
0.44,0.35,0.48,0.5,0.55,0.55,0.61,negative
0.76,0.41,0.48,0.5,0.5,0.59,0.62,positive
0.3,0.37,0.48,0.5,0.43,0.18,0.3,negative
0.39,0.41,0.48,0.5,0.52,0.72,0.75,negative
0.55,0.47,0.48,0.5,0.57,0.78,0.8,negative
0.18,0.3,0.48,0.5,0.46,0.24,0.35,negative
0.25,0.4,0.48,0.5,0.46,0.44,0.52,negative
0.43,0.39,0.48,0.5,0.47,0.31,0.41,negative
0.78,0.44,0.48,0.5,0.45,0.73,0.68,positive
0.69,0.59,0.48,0.5,0.46,0.44,0.52,negative
0.64,0.66,0.48,0.5,0.41,0.39,0.2,negative
0.41,0.48,0.48,0.5,0.51,0.44,0.51,negative
0.69,0.66,0.48,0.5,0.41,0.5,0.25,negative
0.36,0.54,0.48,0.5,0.41,0.38,0.46,negative
0.37,0.47,0.48,0.5,0.39,0.76,0.79,negative
0.84,0.49,0.48,0.5,0.55,0.78,0.74,positive
0.3,0.45,0.48,0.5,0.36,0.21,0.32,negative
0.52,0.57,0.48,0.5,0.42,0.47,0.54,negative
0.06,0.61,0.48,0.5,0.49,0.92,0.37,negative
0.2,0.44,0.48,0.5,0.46,0.51,0.57,negative
0.51,0.4,0.48,0.5,0.57,0.62,0.67,negative
0.49,0.29,0.48,0.5,0.56,0.24,0.35,negative
0.29,0.47,0.48,0.5,0.41,0.23,0.34,negative
0.45,0.4,0.48,0.5,0.61,0.74,0.77,negative
0.5,0.51,0.48,0.5,0.27,0.23,0.34,negative
0.75,0.37,0.48,0.5,0.64,0.7,0.74,positive
0.59,0.29,0.48,0.5,0.64,0.75,0.77,positive
0.85,0.53,0.48,0.5,0.53,0.52,0.35,negative
0.44,0.34,0.48,0.5,0.3,0.33,0.43,negative
0.39,0.31,0.48,0.5,0.38,0.34,0.43,negative
0.51,0.37,0.48,0.5,0.35,0.36,0.45,negative
0.81,0.44,0.48,0.5,0.42,0.67,0.68,positive
0.33,0.47,0.48,0.5,0.53,0.18,0.29,negative
0.41,0.57,0.48,0.5,0.39,0.21,0.32,negative
0.77,0.57,0.48,0.5,0.88,0.53,0.2,negative
0.5,0.49,0.48,0.5,0.49,0.46,0.53,negative
0.64,0.57,0.48,0.5,0.7,0.33,0.26,negative
0.42,0.35,0.48,0.5,0.58,0.15,0.27,negative
0.27,0.35,0.48,0.5,0.51,0.77,0.79,negative
0.59,0.61,0.48,0.5,0.42,0.42,0.37,negative
0.44,0.35,0.48,0.5,0.44,0.52,0.59,negative
0.56,0.4,0.48,0.5,0.49,0.37,0.46,negative
0.36,0.42,0.48,0.5,0.53,0.32,0.41,negative
0.68,0.82,0.48,0.5,0.38,0.65,0.56,negative
0.27,0.42,0.48,0.5,0.37,0.38,0.43,negative
0.31,0.44,0.48,0.5,0.5,0.79,0.82,negative
0.34,0.49,0.48,0.5,0.58,0.85,0.8,negative
0.16,0.43,0.48,0.5,0.54,0.27,0.37,negative
0.67,0.61,0.48,0.5,0.51,0.37,0.38,negative
0.51,0.5,0.48,0.5,0.46,0.32,0.35,negative
